# R,rho,minus_Psi2_num,Phi2_num,phi1_pg_sq_over_16,phi1_pg,h00_2_num,chi_2_num,minus_Psi0_PG,minus_Phi0_PG,minus_PhiN_SP
4.416747165377749695e+01,2.514483348179050726e+00,2.990373411551703470e-07,2.389511313206736826e-07,2.380634757481510438e-07,1.951669954672258841e-03,5.980746823103406939e-07,-4.779022626413473652e-07,2.028129321059668477e-03,2.034549710009381229e-03,2.043529860182567628e-03
4.481787951695623207e+01,2.551511497635003956e+00,2.821776597905197373e-07,2.281723060352851541e-07,2.273323066859267632e-07,1.907175111775221343e-03,5.643553195810394746e-07,-4.563446120705703083e-07,2.008334171727021999e-03,2.014662734239669462e-03,2.023683593886313470e-03
4.546830472448505134e+01,2.588540634516268923e+00,2.662120392424608892e-07,2.177944373652105322e-07,2.169998537389460047e-07,1.863329723860792210e-03,5.324240784849217784e-07,-4.355888747304210643e-07,1.988725405190627793e-03,1.994962105566600030e-03,2.004024452095849989e-03
4.611874672838209932e+01,2.625570727625876621e+00,2.511002338422170521e-07,2.078087609937393261e-07,2.070574308171220142e-07,1.820142547459937914e-03,5.022004676844341042e-07,-4.156175219874786523e-07,1.969306976405071907e-03,1.975451896697899556e-03,1.984551072675288293e-03
4.676920498837053941e+01,2.662601746205509823e+00,2.368026829233050787e-07,1.982062289659015820e-07,1.974960678105551974e-07,1.777621187139960708e-03,4.736053658466101574e-07,-3.964124579318031640e-07,1.950082453140822292e-03,1.956135786245316588e-03,1.965266717411482886e-03
4.741967897246335895e+01,2.699633659968796007e+00,2.232809335574919077e-07,1.889775567644639280e-07,1.883065575007927198e-07,1.735772139427489312e-03,4.465618671149838154e-07,-3.779551135289278560e-07,1.931055030633954672e-03,1.937017073429081471e-03,1.946174766568844377e-03
4.807016815748905714e+01,2.736666439131236306e+00,2.104980041970705776e-07,1.801132678135717133e-07,1.794794997720748184e-07,1.694600836879646194e-03,4.209960083941411552e-07,-3.602265356271434267e-07,1.912227546242650789e-03,1.918098692825886964e-03,1.927278248208521162e-03
4.872067202956069565e+01,2.773700054436907259e+00,1.984178004325702627e-07,1.716037352140947747e-07,1.710053431321209818e-07,1.654111692151994783e-03,3.968356008651405253e-07,-3.432074704281895494e-07,1.893602494065282915e-03,1.899383229106876847e-03,1.908579851655472365e-03
4.937119008449069923e+01,2.810734477182077473e+00,1.870054572469218197e-07,1.634392207005570643e-07,1.628744235677090155e-07,1.614308141924380080e-03,3.740109144938436395e-07,-3.268784414011141285e-07,1.875182039474732054e-03,1.880872931717125773e-03,1.890081940948189210e-03
5.002172182815375123e+01,2.847769679235866214e+00,1.762276342334094352e-07,1.556099110953835826e-07,1.550770007737223842e-07,1.575192690555526388e-03,3.524552684668188704e-07,-3.112198221907671653e-07,1.856968033529471374e-03,1.862569729455199052e-03,1.871787228460793876e-03
5.067226677680015001e+01,2.884805633058082908e+00,1.660519829526220341e-07,1.481059520993947643e-07,1.476032918064483943e-07,1.536766953348221287e-03,3.321039659052440682e-07,-2.962119041987895287e-07,1.838962027224166906e-03,1.844475244909049572e-03,1.853703680044273662e-03
5.132282445732246146e+01,2.921842311714408780e+00,1.564474164397972392e-07,1.409174794793720043e-07,1.404435022225742952e-07,1.499031699318326182e-03,3.128948328795944783e-07,-2.818349589587440086e-07,1.821165285547987622e-03,1.826590808714834147e-03,1.835825976118668663e-03
5.197339440747732198e+01,2.958879688889023640e+00,1.473843428158034922e-07,1.340346479302467995e-07,1.335878547740976314e-07,1.461986893369965216e-03,2.947686856316069845e-07,-2.680692958604935990e-07,1.803578801317928804e-03,1.808917473606341808e-03,1.818155279815415531e-03
5.262397617606561084e+01,2.995917738894863458e+00,1.388341943650106373e-07,1.274476574781519423e-07,1.270266157369693765e-07,1.425631737789079300e-03,2.776683887300212747e-07,-2.548953149563038846e-07,1.786203308764500175e-03,1.791456028222393471e-03,1.800692497059278724e-03
5.327456932307271131e+01,3.032956436681605528e+00,1.307696334312997977e-07,1.211467775339454605e-07,1.207501189576935639e-07,1.389964712977670219e-03,2.615392668625995953e-07,-2.422935550678909209e-07,1.769039296842578324e-03,1.774207010650563632e-03,1.783438289122744446e-03
5.392517341977192302e+01,3.069995757841555317e+00,1.231647317568120882e-07,1.151223688655885820e-07,1.147487877069766837e-07,1.354983617359127720e-03,2.463294635136241764e-07,-2.302447377311771640e-07,1.752087022248494108e-03,1.757170721679246483e-03,1.766393084942525452e-03
5.457578804879287304e+01,3.107035678613541574e+00,1.159945660989328275e-07,1.093649033772141380e-07,1.090131544334630501e-07,1.320685606393667312e-03,2.319891321978656551e-07,-2.187298067544282760e-07,1.735346522126368640e-03,1.740347237743966602e-03,1.749557093179300755e-03
5.522641280415769671e+01,3.144076175884976454e+00,1.092353700778473345e-07,1.038649818348582991e-07,1.035338785135556921e-07,1.287067230651488172e-03,2.184707401556946690e-07,-2.077299636697165981e-07,1.718817626443991387e-03,1.723736423544730556e-03,1.732932074440657810e-03
5.587704729128694225e+01,3.181117227192190811e+00,1.028646665523135981e-07,9.861334978925359373e-08,9.830176209515148513e-08,1.254124472898293999e-03,2.057293331046271961e-07,-1.972266995785071875e-07,1.702499970032689269e-03,1.707337944323206180e-03,1.716521909539270438e-03
5.652769112697757237e+01,3.218158810719182306e+00,9.686093035895246631e-08,9.360091160093596855e-08,9.330776413420945387e-08,1.221852784155010724e-03,1.937218607179049326e-07,-1.872018232018719371e-07,1.686393004272424001e-03,1.691151277789959551e-03,1.700320326489979540e-03
5.717834393935522286e+01,3.255200905294898028e+00,9.120369538566895640e-08,8.881874272334185085e-08,8.854301272345991079e-08,1.190247118700716970e-03,1.824073907713379128e-07,-1.776374854466837017e-07,1.670496008419952716e-03,1.675175725683986094e-03,1.684326747466970793e-03
5.782900536780265099e+01,3.292243490389159977e+00,8.587364697028873964e-08,8.425810046994193053e-08,8.399881581211329987e-08,1.159301967993590834e-03,1.717472939405774793e-07,-1.685162009398838611e-07,1.654808100569671314e-03,1.659410424967533437e-03,1.668540432193463567e-03
5.847967506286655492e+01,3.329286546107360856e+00,8.085234913805978973e-08,7.991043318515579193e-08,7.966667041447341949e-08,1.129011393490594786e-03,1.617046982761195795e-07,-1.598208663703115839e-07,1.639328248244031894e-03,1.643854358641338997e-03,1.652960488097582510e-03
5.913035268614459028e+01,3.366330053184031001e+00,7.612231547163869454e-08,7.576738797920918989e-08,7.553827040390669264e-08,1.099369058352338367e-03,1.522446309432773891e-07,-1.515347759584183798e-07,1.624055278611757913e-03,1.628506366181614595e-03,1.637585880136977184e-03
5.978103791015433188e+01,3.403373992975379903e+00,7.166706799996533546e-08,7.182081722472248927e-08,7.160551298661631665e-08,1.070368258024247078e-03,1.433341359999306709e-07,-1.436416344494449785e-07,1.608987888329360683e-03,1.613365153596668655e-03,1.622415440289156144e-03
6.043173041818614877e+01,3.440418347450919345e+00,6.747092407675026222e-08,6.806278374722218369e-08,6.786050394733386240e-08,1.042001949689798672e-03,1.349418481535005244e-07,-1.361255674944443674e-07,1.594124653008621717e-03,1.598429303099169196e-03,1.607450513329249401e-03
6.108242990414148466e+01,3.477463099184255668e+00,6.351903868073087260e-08,6.448556486606733187e-08,6.429556175640264983e-08,1.014262780596055609e-03,1.270380773614617452e-07,-1.289711297321346637e-07,1.579464036310207486e-03,1.583697282399265660e-03,1.592691662600058834e-03
6.173313607235818523e+01,3.514508231343147493e+00,5.979743564180528721e-08,6.108165545358873382e-08,6.090322062474659727e-08,9.871431152553035698e-04,1.195948712836105744e-07,-1.221633109071774676e-07,1.565004398667024788e-03,1.569167453619013664e-03,1.578132636390068132e-03
6.238384863742449937e+01,3.551553727678914640e+00,5.629284792466244559e-08,5.784376995563855305e-08,5.767623259006852327e-08,9.606350615301819306e-04,1.125856958493248912e-07,-1.156875399112771061e-07,1.550744005639537182e-03,1.554838081828213703e-03,1.563771811978826014e-03
6.303456732398284146e+01,3.588599572515268399e+00,5.299273795407628829e-08,5.476484352079365543e-08,5.460756871430222561e-08,9.347304956129524152e-04,1.059854759081525766e-07,-1.095296870415873109e-07,1.536681035908149529e-03,1.540707343214320346e-03,1.549607477442077347e-03
6.368529186652514085e+01,3.625645750736658623e+00,4.988530637883717769e-08,5.183803237607663415e-08,5.169041946886440692e-08,9.094210859122579859e-04,9.977061275767435539e-08,-1.036760647521532683e-07,1.522813588909044391e-03,1.526773332883202272e-03,1.535637839057803341e-03
6.433602200918058145e+01,3.662692247776190957e+00,4.695937883260835853e-08,4.905671340232384658e-08,4.891819438070752508e-08,8.846983158632779759e-04,9.391875766521671706e-08,-9.811342680464769316e-08,1.509139692119021436e-03,1.513034072300634136e-03,1.521861028390823550e-03
6.498675750549729457e+01,3.699739049603196772e+00,4.420440983645746759e-08,4.641448304370329326e-08,4.628452100857992433e-08,8.605535056795008894e-04,8.840881967291493518e-08,-9.282896608740658651e-08,1.495657307994779917e-03,1.499487516382624896e-03,1.508275109061191829e-03
6.563749811821870139e+01,3.736786142710503356e+00,4.161047367410262987e-08,4.390515566073512606e-08,4.378324331526514390e-08,8.369778330662301820e-04,8.322094734820525974e-08,-8.781031132147025211e-08,1.482364340576913797e-03,1.486131560240799843e-03,1.494881329623268121e-03
6.628824361905590479e+01,3.773833514101472275e+00,3.916819053118155911e-08,4.152276128899098605e-08,4.140841949795332587e-08,8.139623529176599369e-04,7.833638106236311821e-08,-8.304552257798197211e-08,1.469258641764559226e-03,1.472964045590940962e-03,1.481677802653573635e-03
6.693899378845706849e+01,3.810881151276872547e+00,3.686871855712982662e-08,3.926154292338170195e-08,3.915431933531202796e-08,7.914980160208820665e-04,7.373743711425965325e-08,-7.852308584676340389e-08,1.456338017270075724e-03,1.459982766831458001e-03,1.468658842293967936e-03
6.758974841537424538e+01,3.847929042221605034e+00,3.470373081149191220e-08,3.711595341123267067e-08,3.701542110627847735e-08,7.695756867914004332e-04,6.940746162298382441e-08,-7.423190682246534134e-08,1.443600232261199601e-03,1.447185476806112092e-03,1.455822297481868411e-03
6.824050729702899787e+01,3.884977175391359339e+00,3.266537391754609568e-08,3.508065192457879987e-08,3.498640813212279723e-08,7.481861600657718032e-04,6.533074783509219136e-08,-7.016130384915759973e-08,1.431043016701494253e-03,1.434569892253101386e-03,1.443165979424409573e-03
6.889127023867737876e+01,3.922025539699233843e+00,3.074625197582064092e-08,3.315050011635758726e-08,3.306216498994610754e-08,7.273201769778820519e-04,6.149250395164128184e-08,-6.630100023271517452e-08,1.418664070397535060e-03,1.422133698956939973e-03,1.430687666540131613e-03
6.954203705337481267e+01,3.959074124502349967e+00,2.893939298520054916e-08,3.132055802048361023e-08,3.123777344248109328e-08,7.069684399460116802e-04,5.787878597040109832e-08,-6.264111604096722046e-08,1.406461067760655936e-03,1.409874556606349749e-03,1.418385109136505911e-03
7.019280756174167379e+01,3.996122919588508182e+00,2.723823362970083026e-08,2.958607967371894161e-08,2.950850812587884849e-08,6.871216267983868038e-04,5.447646725940166051e-08,-5.917215934743788323e-08,1.394431662296857777e-03,1.397790103374596526e-03,1.406256033831428803e-03
7.084358159173014258e+01,4.033171915162911070e+00,2.563659796397336349e-08,2.794250854902441870e-08,2.786983203409240459e-08,6.677704040652583965e-04,5.127319592794672698e-08,-5.588501709804883741e-08,1.382573490829597240e-03,1.385877960225490035e-03,1.394301761944704079e-03
7.149435897839288145e+01,4.070221101834998301e+00,2.412865619641263362e-08,2.638547284036784941e-08,2.631739183551835712e-08,6.489054394657928259e-04,4.825731239282526723e-08,-5.277094568073569881e-08,1.370884177468500997e-03,1.374135734960701960e-03,1.382518733069839972e-03
7.214513956365387060e+01,4.107270470605397961e+00,2.270892988035639031e-08,2.491078058360368552e-08,2.484701305473418868e-08,6.305174136181704563e-04,4.541785976071278062e-08,-4.982156116720737104e-08,1.359361337332554154e-03,1.362561026013953125e-03,1.370902081268323466e-03
7.279592319608198636e+01,4.144320012853036417e+00,2.137226762287478682e-08,2.351441468894272884e-08,2.345469514947314404e-08,6.125970310012694665e-04,4.274453524574957364e-08,-4.702882937788545768e-08,1.348002580037588327e-03,1.351151426004393308e-03,1.359449477430804297e-03
7.344670973066752140e+01,4.181369720322413386e+00,2.011379865740376294e-08,2.219252790822469884e-08,2.213660651041461776e-08,5.951350301962016589e-04,4.022759731480752589e-08,-4.438505581644939769e-08,1.336805512956229514e-03,1.339904525060053864e-03,1.348158587855416164e-03
7.409749902860222903e+01,4.218419585111085723e+00,1.892895342851591209e-08,2.094143772751386776e-08,2.088907940893861773e-08,5.781221934357976856e-04,3.785790685703182418e-08,-4.188287545502773551e-08,1.325767744262018599e-03,1.328817913917146321e-03,1.337027077258481477e-03
7.474829095706313353e+01,4.255469599657351942e+00,1.781343802857455333e-08,1.975762124755751747e-08,1.970860491568912089e-08,5.615493554898143974e-04,3.562687605714910666e-08,-3.951524249511503494e-08,1.314886885765254032e-03,1.317889186806642243e-03,1.326052611589961924e-03
7.539908538900002100e+01,4.292519756728160552e+00,1.676318456823020810e-08,1.863771006167024682e-08,1.859182781062404642e-08,5.454074119133189152e-04,3.352636913646041619e-08,-3.727542012334049364e-08,1.304160555550493150e-03,1.307115944140901931e-03,1.315232860661686830e-03
7.604988220292740664e+01,4.329570049407262644e+00,1.577438288545812261e-08,1.757848512666868123e-08,1.753554150318746447e-08,5.296873266852808633e-04,3.154876577091624522e-08,-3.515697025333736245e-08,1.293586380423095150e-03,1.296495795003127505e-03,1.304569289489222305e-03
7.670068128272072272e+01,4.366620471083609623e+00,1.484345495861739018e-08,1.657687167779991556e-08,1.653668297932280673e-08,5.143801392639153324e-04,2.968690991723478036e-08,-3.315374335559983113e-08,1.283161998176907126e-03,1.286026359453518175e-03,1.294057286478413624e-03
7.735148251741715342e+01,4.403671015440014713e+00,1.396700371362953911e-08,1.562993418643993611e-08,1.559232779025347993e-08,4.994769710848095696e-04,2.793400742725907823e-08,-3.125986837287987221e-08,1.272885059687534071e-03,1.275705270660343338e-03,1.283692875444694074e-03
7.800228580102103138e+01,4.440721676442073829e+00,1.314185230624954513e-08,1.473487136050505856e-08,1.469968509628456589e-08,4.849690315273265644e-04,2.628370461249909026e-08,-2.946974272101011712e-08,1.262753230842406094e-03,1.265530176861040523e-03,1.273473766480963994e-03
7.865309103231416543e+01,4.477772448327370647e+00,1.236501938927297766e-08,1.388901122836847320e-08,1.385609277731658003e-08,4.708476233741286160e-04,2.473003877854595533e-08,-2.777802245673694639e-08,1.252764194315025836e-03,1.255498743166105768e-03,1.263397684434570522e-03
7.930389811467092898e+01,4.514823325594942816e+00,1.163366767722599565e-08,1.308980629682583788e-08,1.305901262031685986e-08,4.571041477880831557e-04,2.326733535445199130e-08,-2.617961259365167576e-08,1.242915651190723558e-03,1.245608653211438543e-03,1.253462370539720977e-03
7.995470695587843579e+01,4.551874302995049248e+00,1.094514790578966432e-08,1.233482878661012729e-08,1.230602559265116303e-08,4.437301088301520658e-04,2.189029581157932863e-08,-2.466965757322025457e-08,1.233205322451469410e-03,1.235857610668134043e-03,1.243665583916864431e-03
8.060551746796144812e+01,4.588925375519202987e+00,1.029697554733179738e-08,1.162176597752514008e-08,1.159482720893626884e-08,4.307171175411772610e-04,2.059395109466359477e-08,-2.324353195505028017e-08,1.223630950329013256e-03,1.226243340614829869e-03,1.234005102945655514e-03
8.125632956701264220e+01,4.625976538390504267e+00,9.686780166705396752e-09,1.094841564771751171e-08,1.092322299793153352e-08,4.180568956098015820e-04,1.937356033341079350e-08,-2.189683129543502342e-08,1.214190299530515382e-03,1.216763590783043192e-03,1.224482548501556502e-03
8.190714317302753500e+01,4.663027787054244477e+00,9.112351760449304092e-09,1.031268161343236314e-08,1.028912407493656661e-08,4.057412786480876126e-04,1.822470352089860818e-08,-2.062536322686472628e-08,1.204881158346216008e-03,1.207416132682714860e-03,1.215092719475559507e-03
8.255795820974479682e+01,4.700079117168816545e+00,8.571619283879571699e-09,9.712569393945528339e-09,9.690542824195913431e-09,3.937622190956550049e-04,1.714323856775914340e-08,-1.942513878789105668e-08,1.195701339643528982e-03,1.198198762609514745e-03,1.205832493072488435e-03
8.320877460449115404e+01,4.737130524596881997e+00,8.062601592357396610e-09,9.146181982034002466e-09,9.125588694931592781e-09,3.821117887724814408e-04,1.612520318471479322e-08,-1.829236396406800493e-08,1.186648681757107582e-03,1.189109302547008973e-03,1.196699739333431569e-03
8.385959228803153565e+01,4.774182005396842676e+00,7.583454377702210109e-09,8.611715728518525642e-09,8.592464113820517943e-09,3.707821810998045879e-04,1.516690875540442022e-08,-1.722343145703705128e-08,1.177721049276714282e-03,1.180145600968796060e-03,1.187692352868243914e-03
8.451041119442399463e+01,4.811233555814579788e+00,7.132450702798567421e-09,8.107456359429706902e-09,8.089460516002326822e-09,3.597657130078368631e-04,1.426490140559713484e-08,-1.621491271885941380e-08,1.168916333742608948e-03,1.171305533540833999e-03,1.178808253576681944e-03
8.516123126087960316e+01,4.848285172275479837e+00,6.707934112542364349e-09,7.631775103534449674e-09,7.614954496042482821e-09,3.490548265483227959e-04,1.341586822508472870e-08,-1.526355020706889935e-08,1.160232454252674295e-03,1.162587003736503810e-03,1.170045387285319465e-03
8.581205242762695207e+01,4.885336851376714584e+00,6.308364826596268545e-09,7.183124940359449670e-09,7.167404079678495431e-09,3.386420902292801576e-04,1.261672965319253709e-08,-1.436624988071889934e-08,1.151667357985663998e-03,1.153987943368739444e-03,1.161401726305141954e-03
8.646287463778148208e+01,4.922388589879810539e+00,5.932302351416063107e-09,6.760036982223035844e-09,6.745345116639320529e-09,3.285202000885624777e-04,1.186460470283212621e-08,-1.352007396444607169e-08,1.143219020648067463e-03,1.145506313040223212e-03,1.152879028154519614e-03
8.711369783721941928e+01,4.959440384703464488e+00,5.578361168846870726e-09,6.361116966619566364e-09,6.347387794347618510e-09,3.186819805222157421e-04,1.115672233769374145e-08,-1.272223393323913273e-08,1.134885446847200274e-03,1.137140102523304108e-03,1.144471826516049381e-03
